"lat","lon","param","floweringTime","freshWeightAtFlowering","leafNumberAtFlowering","hasEmerged","eme","growingTime","baseFloweringTime","baseFreshWeightAtFlowering","baseLeafNumberAtFlowering","baseHasEmerged","baseEme","baseParam","baseGrowingTime","floweringTimeSens","growingTimeSens","leafNumberAtFloweringSens","rosetteWeight","baseRosetteWeight","rosetteWeightSens"
39.75,-4.5,161,2232,41.246192,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020558,0.020557,1.000000000001e-06
39.75,-4.5,162,2232,41.240719,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020556,0.020557,-9.99999999997531e-07
39.75,-4.5,163,2232,41.240037,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020556,0.020557,-9.99999999997531e-07
39.75,-4.5,164,2232,41.242811,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,165,2232,41.243266,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,166,2232,41.248301,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020558,0.020557,1.000000000001e-06
39.75,-4.5,167,2232,41.24643,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020558,0.020557,1.000000000001e-06
39.75,-4.5,168,2208,38.674619,25,1,193,2015,2232,41.241862,25,1,193,0,2039,-24,-24,0,0.020558,0.020557,1.000000000001e-06
39.75,-4.5,169,2232,41.227031,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020551,0.020557,-5.99999999999906e-06
39.75,-4.5,17,2280,46.963719,26,1,193,2087,2232,41.241862,25,1,193,0,2039,48,48,1,0.020557,0.020557,0
39.75,-4.5,170,2232,41.242319,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,171,2256,44.136784,25,1,193,2063,2232,41.241862,25,1,193,0,2039,24,24,0,0.020545,0.020557,-1.19999999999981e-05
