"lat","lon","param","floweringTime","freshWeightAtFlowering","leafNumberAtFlowering","hasEmerged","eme","growingTime","baseFloweringTime","baseFreshWeightAtFlowering","baseLeafNumberAtFlowering","baseHasEmerged","baseEme","baseParam","baseGrowingTime","floweringTimeSens","growingTimeSens","leafNumberAtFloweringSens","rosetteWeight","baseRosetteWeight","rosetteWeightSens"
43.5,-0.75,176,1056,4.077717,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031467,0.031473,-5.99999999999906e-06
43.5,-0.75,177,1056,4.079046,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031472,0.031473,-1.000000000001e-06
43.5,-0.75,178,1056,4.079307,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031474,0.031473,1.000000000001e-06
43.5,-0.75,179,1056,4.078607,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031471,0.031473,-2.000000000002e-06
43.5,-0.75,18,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,180,1056,4.077667,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031468,0.031473,-4.99999999999806e-06
43.5,-0.75,181,1056,4.078322,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.03147,0.031473,-3.000000000003e-06
43.5,-0.75,182,1056,4.077553,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031466,0.031473,-7.00000000000006e-06
43.5,-0.75,183,1056,4.076721,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031464,0.031473,-9.00000000000206e-06
43.5,-0.75,184,1056,4.079879,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031476,0.031473,2.99999999999606e-06
43.5,-0.75,185,1056,4.079452,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031474,0.031473,1.000000000001e-06
43.5,-0.75,186,1056,4.078127,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031469,0.031473,-4.000000000004e-06
43.5,-0.75,187,1056,4.084065,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.03149,0.031473,1.69999999999962e-05
43.5,-0.75,188,1056,4.078104,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031469,0.031473,-4.000000000004e-06
43.5,-0.75,189,1056,4.078318,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031469,0.031473,-4.000000000004e-06
43.5,-0.75,19,1056,4.05828,11,1,307,749,1056,4.079125,11,1,305,0,751,0,-2,0,0.032132,0.031473,0.000659
43.5,-0.75,190,1056,4.079311,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031474,0.031473,1.000000000001e-06
43.5,-0.75,191,1056,4.076547,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031462,0.031473,-1.10000000000041e-05
43.5,-0.75,192,1056,4.07859,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031471,0.031473,-2.000000000002e-06
43.5,-0.75,193,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,194,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,195,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,196,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,197,1056,4.092944,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031525,0.031473,5.19999999999965e-05
43.5,-0.75,198,1056,4.077772,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031468,0.031473,-4.99999999999806e-06
43.5,-0.75,199,1056,4.064874,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031416,0.031473,-5.70000000000015e-05
43.5,-0.75,2,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,20,1056,4.084674,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031475,0.031473,2.000000000002e-06
43.5,-0.75,200,1056,4.092632,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031524,0.031473,5.10000000000024e-05
43.5,-0.75,201,1056,4.064872,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031416,0.031473,-5.70000000000015e-05
43.5,-0.75,202,1056,4.070084,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031436,0.031473,-3.70000000000023e-05
43.5,-0.75,203,1056,4.067233,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031422,0.031473,-5.10000000000024e-05
43.5,-0.75,204,1056,4.085832,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031498,0.031473,2.49999999999972e-05
43.5,-0.75,205,1056,4.098688,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031551,0.031473,7.80000000000017e-05
43.5,-0.75,206,1056,4.085427,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031501,0.031473,2.80000000000002e-05
43.5,-0.75,207,1056,4.079105,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,21,1056,4.092077,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031561,0.031473,8.79999999999978e-05
43.5,-0.75,22,1056,4.071958,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031436,0.031473,-3.70000000000023e-05
43.5,-0.75,23,1056,4.073536,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031471,0.031473,-2.000000000002e-06
43.5,-0.75,24,1056,4.116588,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031492,0.031473,1.89999999999982e-05
43.5,-0.75,25,1056,4.054844,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031463,0.031473,-1.00000000000031e-05
43.5,-0.75,26,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,27,1056,4.087847,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031493,0.031473,1.99999999999992e-05
43.5,-0.75,28,1056,4.077982,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031504,0.031473,3.09999999999963e-05
43.5,-0.75,29,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,3,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,30,1056,3.858029,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.030653,0.031473,-0.000820000000000001
43.5,-0.75,31,1056,4.073536,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031471,0.031473,-2.000000000002e-06
43.5,-0.75,32,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,33,1056,4.119916,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031788,0.031473,0.000314999999999996
43.5,-0.75,34,1056,4.082885,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031502,0.031473,2.90000000000012e-05
43.5,-0.75,35,1056,4.081879,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031494,0.031473,2.10000000000002e-05
43.5,-0.75,36,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,37,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,38,1056,4.31497,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.032291,0.031473,0.000817999999999999
43.5,-0.75,39,1056,4.215058,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031966,0.031473,0.000493
43.5,-0.75,4,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,40,1056,4.172777,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031863,0.031473,0.000390000000000001
43.5,-0.75,41,1056,3.984115,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031055,0.031473,-0.000418000000000002
43.5,-0.75,42,1056,4.042279,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031316,0.031473,-0.000157000000000004
43.5,-0.75,43,1056,4.132937,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031702,0.031473,0.000229
43.5,-0.75,44,1056,3.875394,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.030622,0.031473,-0.000851000000000001
43.5,-0.75,45,1056,4.02172,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031222,0.031473,-0.000251000000000001
43.5,-0.75,46,1056,4.021669,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031293,0.031473,-0.00018
43.5,-0.75,47,1056,4.109309,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031572,0.031473,9.90000000000019e-05
43.5,-0.75,48,1056,4.071609,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031446,0.031473,-2.69999999999992e-05
43.5,-0.75,49,1056,4.201162,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031945,0.031473,0.000472
43.5,-0.75,5,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,50,1056,4.048462,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031407,0.031473,-6.60000000000036e-05
43.5,-0.75,51,1056,3.958745,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031268,0.031473,-0.000205000000000004
43.5,-0.75,52,1056,4.264951,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031802,0.031473,0.000328999999999996
43.5,-0.75,53,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,54,1056,4.074177,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031458,0.031473,-1.50000000000011e-05
43.5,-0.75,55,1056,4.103842,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031542,0.031473,6.89999999999996e-05
43.5,-0.75,56,1056,4.11226,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031611,0.031473,0.000137999999999999
43.5,-0.75,57,1056,4.046679,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031321,0.031473,-0.000151999999999999
43.5,-0.75,58,1056,4.046474,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031347,0.031473,-0.000126000000000001
43.5,-0.75,59,1056,4.344451,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.032374,0.031473,0.000900999999999999
43.5,-0.75,6,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,60,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,61,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,62,1056,4.067702,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031426,0.031473,-4.69999999999984e-05
43.5,-0.75,63,1056,4.224873,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.032136,0.031473,0.000662999999999997
43.5,-0.75,64,1056,4.024217,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031272,0.031473,-0.000201
43.5,-0.75,65,1056,4.066571,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031434,0.031473,-3.90000000000043e-05
43.5,-0.75,66,1056,4.058216,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.03142,0.031473,-5.30000000000044e-05
43.5,-0.75,67,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,68,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,69,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,7,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,70,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,71,1056,4.261299,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031924,0.031473,0.000451
43.5,-0.75,72,1056,4.010156,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031327,0.031473,-0.000146
43.5,-0.75,73,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,74,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,75,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,76,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,77,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,78,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,79,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,8,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,80,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,81,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,82,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,83,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,84,1056,4.079251,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,85,1056,4.078886,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031472,0.031473,-1.000000000001e-06
43.5,-0.75,86,1056,4.079211,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,87,1056,4.080275,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031476,0.031473,2.99999999999606e-06
43.5,-0.75,88,1056,4.075441,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031457,0.031473,-1.60000000000021e-05
43.5,-0.75,89,1056,4.079203,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031474,0.031473,1.000000000001e-06
43.5,-0.75,9,1056,4.079125,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,90,1056,4.080449,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031478,0.031473,4.99999999999806e-06
43.5,-0.75,91,1056,4.078279,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.03147,0.031473,-3.000000000003e-06
43.5,-0.75,92,1056,4.079163,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,-0.75,93,1056,4.078995,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031472,0.031473,-1.000000000001e-06
43.5,-0.75,94,1056,4.080255,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031477,0.031473,3.99999999999706e-06
43.5,-0.75,95,1056,4.080751,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031478,0.031473,4.99999999999806e-06
43.5,-0.75,96,1056,4.081902,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031482,0.031473,9.00000000000206e-06
43.5,-0.75,97,1056,4.081097,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.03148,0.031473,7.00000000000006e-06
43.5,-0.75,98,1056,4.07895,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031472,0.031473,-1.000000000001e-06
43.5,-0.75,99,1056,4.079107,11,1,305,751,1056,4.079125,11,1,305,0,751,0,0,0,0.031473,0.031473,0
43.5,3,1,1008,2.369369,11,1,311,697,1008,2.339552,11,1,310,0,698,0,-1,0,0.036489,0.035737,0.000752000000000003
43.5,3,10,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,100,1008,2.338904,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035732,0.035737,-4.99999999999806e-06
43.5,3,101,1008,2.339419,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035736,0.035737,-1.000000000001e-06
43.5,3,102,1008,2.338669,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035731,0.035737,-5.99999999999906e-06
43.5,3,103,1008,2.340288,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035741,0.035737,4.000000000004e-06
43.5,3,104,1008,2.339529,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035736,0.035737,-1.000000000001e-06
43.5,3,105,1008,2.339019,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035733,0.035737,-3.99999999999706e-06
43.5,3,106,1008,2.339627,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035738,0.035737,1.000000000001e-06
43.5,3,107,1008,2.3398,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035738,0.035737,1.000000000001e-06
43.5,3,108,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,109,1008,2.33901,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035733,0.035737,-3.99999999999706e-06
43.5,3,11,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,110,1008,2.33991,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035739,0.035737,2.000000000002e-06
43.5,3,111,1008,2.339027,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035733,0.035737,-3.99999999999706e-06
43.5,3,112,1008,2.339203,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035734,0.035737,-2.99999999999606e-06
43.5,3,113,1008,2.33917,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035734,0.035737,-2.99999999999606e-06
43.5,3,114,1008,2.339302,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035736,0.035737,-1.000000000001e-06
43.5,3,115,1008,2.339607,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035736,0.035737,-1.000000000001e-06
43.5,3,116,1008,2.339592,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035738,0.035737,1.000000000001e-06
43.5,3,117,1008,2.33954,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,118,1008,2.337297,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035722,0.035737,-1.50000000000011e-05
43.5,3,119,1008,2.33982,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035739,0.035737,2.000000000002e-06
43.5,3,12,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,120,1008,2.337887,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035726,0.035737,-1.09999999999971e-05
43.5,3,121,1008,2.338097,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035727,0.035737,-9.99999999999612e-06
43.5,3,122,1008,2.338641,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035729,0.035737,-8.00000000000106e-06
43.5,3,123,1008,2.339391,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035735,0.035737,-1.99999999999506e-06
43.5,3,124,1008,2.33923,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035734,0.035737,-2.99999999999606e-06
43.5,3,125,1008,2.339432,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035736,0.035737,-1.000000000001e-06
43.5,3,126,1008,2.339601,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,127,1008,2.339536,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,128,1008,2.339281,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035736,0.035737,-1.000000000001e-06
43.5,3,129,1008,2.338738,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035731,0.035737,-5.99999999999906e-06
43.5,3,13,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,130,1008,2.338391,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035729,0.035737,-8.00000000000106e-06
43.5,3,131,1008,2.337926,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035726,0.035737,-1.09999999999971e-05
43.5,3,132,1008,2.338372,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035729,0.035737,-8.00000000000106e-06
43.5,3,133,1008,2.337038,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.03572,0.035737,-1.69999999999962e-05
43.5,3,134,1008,2.337367,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035722,0.035737,-1.50000000000011e-05
43.5,3,135,1008,2.338481,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.03573,0.035737,-7.00000000000006e-06
43.5,3,136,1008,2.338951,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035732,0.035737,-4.99999999999806e-06
43.5,3,137,1008,2.339992,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035739,0.035737,2.000000000002e-06
43.5,3,138,1008,2.339701,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035738,0.035737,1.000000000001e-06
43.5,3,139,1008,2.339398,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035735,0.035737,-1.99999999999506e-06
43.5,3,14,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,140,1008,2.339417,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035734,0.035737,-2.99999999999606e-06
43.5,3,141,1008,2.339269,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035735,0.035737,-1.99999999999506e-06
43.5,3,142,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,143,1008,2.340241,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035741,0.035737,4.000000000004e-06
43.5,3,144,1008,2.339426,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035736,0.035737,-1.000000000001e-06
43.5,3,145,1008,2.339612,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035738,0.035737,1.000000000001e-06
43.5,3,146,1008,2.339613,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,147,1008,2.339579,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035736,0.035737,-1.000000000001e-06
43.5,3,148,1008,2.339405,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035736,0.035737,-1.000000000001e-06
43.5,3,149,1008,2.33995,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.03574,0.035737,3.000000000003e-06
43.5,3,15,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,150,1008,2.339532,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,151,1008,2.340289,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035741,0.035737,4.000000000004e-06
43.5,3,152,1008,2.339796,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,153,1008,2.339534,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,154,1008,2.339672,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035738,0.035737,1.000000000001e-06
43.5,3,155,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,156,1008,2.339729,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035738,0.035737,1.000000000001e-06
43.5,3,157,1008,2.338543,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.03573,0.035737,-7.00000000000006e-06
43.5,3,158,1008,2.340087,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.03574,0.035737,3.000000000003e-06
43.5,3,159,1008,2.33858,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.03573,0.035737,-7.00000000000006e-06
43.5,3,16,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,160,1008,2.339824,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035738,0.035737,1.000000000001e-06
43.5,3,161,1008,2.339635,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,162,1008,2.339506,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035736,0.035737,-1.000000000001e-06
43.5,3,163,1008,2.339726,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035738,0.035737,1.000000000001e-06
43.5,3,164,1008,2.340015,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035739,0.035737,2.000000000002e-06
43.5,3,165,1008,2.339817,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035738,0.035737,1.000000000001e-06
43.5,3,166,1008,2.33993,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035739,0.035737,2.000000000002e-06
43.5,3,167,1008,2.340391,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035742,0.035737,5.000000000005e-06
43.5,3,168,1008,2.340551,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035743,0.035737,5.99999999999906e-06
43.5,3,169,1008,2.33866,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035731,0.035737,-5.99999999999906e-06
43.5,3,17,1008,2.339552,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,170,1008,2.339548,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035737,0.035737,0
43.5,3,171,1008,2.337739,11,1,310,698,1008,2.339552,11,1,310,0,698,0,0,0,0.035725,0.035737,-1.19999999999981e-05
