"x"
-0.935724973678589
-1.34430730342865
-1.75288963317871
-2.16147184371948
-2.57005429267883
-2.9786365032196
-3.38721895217896
-3.79580092430115
-3.5204336643219
-2.66693544387817
-1.81343710422516
-0.959939002990723
-0.106440834701061
-0.351261049509048
-0.5960813164711
-0.840901494026184
-1.08572173118591
-1.33054196834564
-1.57536220550537
-1.82018256187439
-2.06500267982483
-2.30982279777527
-2.55464315414429
-2.79946327209473
-3.16743993759155
-3.53541684150696
-3.90339350700378
-4.27137041091919
-4.63934755325317
-5.00732421875
-5.37530040740967
-5.74327754974365
-5.40313577651978
-4.49287748336792
-3.58261942863464
-2.67236113548279
-1.7621031999588
-2.18504095077515
-2.60797882080078
-3.03091645240784
-3.45385432243347
-3.87679243087769
-4.29973030090332
-4.7226676940918
-5.14560556411743
-5.56854391098022
-5.99148178100586
-6.41441917419434
-6.58723592758179
-6.76005220413208
-6.93286895751953
-7.10568523406982
-7.27850198745728
-7.45131826400757
-7.62413454055786
-7.79695177078247
-7.35137128829956
-6.43362855911255
-5.51588487625122
-4.59814167022705
-3.6803982257843
-3.84061431884766
-4.00083112716675
-4.16104698181152
-4.32126331329346
-4.48147964477539
-4.64169597625732
-4.8019118309021
-4.96212816238403
-5.12234449386597
-5.28256034851074
-5.44277715682983
-5.48939085006714
-5.53600454330444
-5.58261871337891
-5.62923288345337
-5.67584657669067
-5.72246122360229
-5.76907539367676
-5.81568956375122
-5.61487770080566
-5.23569679260254
-4.85651588439941
-4.47733497619629
-4.09815359115601
-4.08769798278809
-4.07724237442017
-4.06678628921509
-4.05633068084717
-4.04587507247925
-4.03541946411133
-4.02496337890625
-4.01450777053833
-4.00405216217041
-3.99359631538391
-3.98314046859741
-4.2523193359375
-4.52149820327759
-4.79067707061768
-5.05985641479492
-5.32903528213501
-5.5982141494751
-5.86739253997803
-6.13657188415527
-5.87119817733765
-5.24363327026367
-4.6160683631897
-3.98850345611572
-3.36093831062317
-3.59498500823975
-3.82903170585632
-4.0630784034729
-4.2971248626709
-4.53117179870605
-4.76521778106689
-4.99926471710205
-5.23331117630005
-5.46735811233521
-5.7014045715332
-5.93545150756836
-6.49185609817505
-7.0482611656189
-7.60466623306274
-8.16107082366943
-8.71747589111328
-9.27388095855713
-9.83028602600098
-10.3866920471191
-10.0597591400146
-9.17295169830322
-8.28614616394043
-7.399338722229
-6.51253223419189
-7.02411603927612
-7.53569889068604
-8.04728126525879
-8.55886459350586
-9.07044696807861
-9.58203029632568
-10.0936136245728
-10.6051969528198
-11.1167793273926
-11.6283626556396
-12.1399459838867
-11.3611001968384
-10.5822553634644
-9.80341148376465
-9.02456569671631
-8.24572086334229
-7.46687650680542
-6.68803215026855
-5.90918684005737
-4.68258571624756
-3.19182801246643
-1.70107042789459
-0.21031266450882
1.28044509887695
1.47155666351318
1.66266822814941
1.85377991199493
2.04489135742188
2.23600292205811
2.42711448669434
2.61822628974915
2.8093376159668
3.00044918060303
3.19156074523926
3.38267254829407
2.93206596374512
2.48145961761475
2.03085350990295
1.580246925354
1.12964057922363
0.679034173488617
0.228427782654762
-0.222178548574448
-0.145365908741951
0.219534069299698
0.584434032440186
0.94933408498764
1.31423401832581
1.04331243038177
0.772390842437744
0.501469254493713
0.230547696352005
-0.040373932570219
-0.311295509338379
-0.582217156887054
-0.85313868522644
-1.12406027317047
-1.39498198032379
-1.66590344905853
-1.36122810840607
-1.0565527677536
-0.751877248287201
-0.447201937437057
-0.142526566982269
0.162148833274841
0.466824173927307
0.771499574184418
1.10103869438171
1.44308018684387
1.78512156009674
2.12716293334961
2.46920418739319
2.62596702575684
2.7827296257019
2.93949246406555
3.09625506401062
3.25301742553711
3.40978002548218
3.5665431022644
3.72330522537231
3.88006782531738
4.03683042526245
4.19359302520752
3.598876953125
3.00416135787964
2.40944528579712
1.81472945213318
